split,pair_key,image_path,mask_path,image_valid,mask_valid,image_width,image_height,mask_width,mask_height,size_match,mask_empty,tumor_pixels,total_pixels,tumor_area_ratio,mask_min,mask_max,mask_unique_values,image_sha256,mask_sha256,error,plane,plane_sha_audit,plane_exact_mapping,plane_filename,plane_source,plane_verified
train,brisc2025train04097picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04097_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04097_pi_co_t1.png,True,True,512,512,512,512,True,False,7573,262144,0.028888702392578125,0,255,15,0b4c122bd8f333d3e4c6a4b133f3cb713133ab6990fdb44a24a686d6ef69dffb,452b613920552b753c60447a89db1e5276911635fc59709c12c0f617be1def43,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04098picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04098_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04098_pi_co_t1.png,True,True,512,512,512,512,True,False,6718,262144,0.02562713623046875,0,255,16,fa7e0cdfa197ae41a62ec58af9e2070337211361c57d90a74087262f8147a42c,a9d414a1d17c21bdb204300541c9106d2ff6d318362a0ba666621309191611fc,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04099picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04099_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04099_pi_co_t1.png,True,True,512,512,512,512,True,False,7783,262144,0.029689788818359375,0,255,16,5a9ab0765b566ab4d4797eceadf63a432242b035349ae19c234e20007ba07206,96d73840ade57d4a7cf336af290b39ee478011abc402d9a16a4a18bd5e9e475a,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04100picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04100_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04100_pi_co_t1.png,True,True,512,512,512,512,True,False,2891,262144,0.011028289794921875,0,255,16,12d17d53494bfc1317b34bb7ffa820e3781bf709a02fd7f67334fac3c4e4a2ae,f66a229c10810fe68a8890be525a215456ce1ac44fd4b1c0f3464022f514bcf7,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04101picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04101_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04101_pi_co_t1.png,True,True,512,512,512,512,True,False,5420,262144,0.0206756591796875,0,255,14,a97416b8c029613dd20198a1d34e86e1de503605719a097e1b76b6b2e020a5a1,1be499d5990fd7122fc7c65a51cfb15881d6aa6fd22fd14b551710be5623e260,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04102picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04102_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04102_pi_co_t1.png,True,True,512,512,512,512,True,False,4341,262144,0.016559600830078125,0,255,14,4cb7bc160d3349f441a476260a5a171115e07aaf9bf7ac22fe9bd98837b6ec75,9538d0735ed6ccc33208bb96e4b56b6f32e5ae0accc88c1c0fb7e0a1112ff20a,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04103picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04103_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04103_pi_co_t1.png,True,True,512,512,512,512,True,False,4368,262144,0.01666259765625,0,255,16,0d021d5403a52cbea118a8582bbeaed84b1eb7dfd8ed4ca412957a8e9b8d054c,f875e21aa32639b9941e14f3ae83f8c342082235ea62e5cccd39f9f3cf6fab7c,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04104picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04104_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04104_pi_co_t1.png,True,True,512,512,512,512,True,False,3558,262144,0.01357269287109375,0,255,15,ca3e36a6fe3d08360dcb5bba47e26cce07bb0046333a2e88e9fa2dd181096594,e8b64d23f6fb96e821bb45c5b7c9dc17988f0534ead57f8fe2ed5b70964c73f8,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04105picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04105_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04105_pi_co_t1.png,True,True,512,512,512,512,True,False,2671,262144,0.010189056396484375,0,255,15,5747d697079b8100adaf72f45fcb9127e65de0177b4871ba32137e78dafea66b,43c5196b45e8abad642c3118f2fa70ebef3740fa741bed2976c760f6f1fa4ccd,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04106picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04106_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04106_pi_co_t1.png,True,True,512,512,512,512,True,False,3247,262144,0.012386322021484375,0,255,15,32d3a461be9d58933094c2cbaf5f0e947b31c61a9fc980d91913469570cf964e,222d9335d3a00955c04a2da9a1630daea5363fe9ce5ff3d00b49ac65eb05b765,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04107picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04107_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04107_pi_co_t1.png,True,True,512,512,512,512,True,False,2372,262144,0.0090484619140625,0,255,15,f6ddae0e63d00adfd06956e931c83f6cdb4f9010c02f5d2c41d71929a039790f,1d408da6e4df1ae7d8cfecd27c856b9af2573de63ad1b0958d61029557f8b8f8,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04108picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04108_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04108_pi_co_t1.png,True,True,512,512,512,512,True,False,3806,262144,0.01451873779296875,0,255,15,c3ff671aef3b76640bb5f052501c662619f5f1c63a3fea3b7dcbdea749a203b8,14c71ff097be010599502a88e4dfa910c7ca9d4ad9e582fe6b2575c0892941d3,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04109picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04109_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04109_pi_co_t1.png,True,True,512,512,512,512,True,False,4220,262144,0.0160980224609375,0,255,14,f6a1cb41980bdda291824c6f73bc525c5ed8f1f68d05147141e4f5ad0c407c2a,2e5a27b85d8ab5a7af5749dbed44b68e0be04c3e4e394e3628203748b4a73d43,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04110picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04110_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04110_pi_co_t1.png,True,True,512,512,512,512,True,False,2389,262144,0.009113311767578125,0,255,15,67ee296e5c01518e303d90ed7d3034a39e3e8fdadfb53b27b15d000109c5acb3,c85bce2f87ff41cb8a24238dd06d2311d4da58ab35ed52b4ee09668462c238b7,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04111picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04111_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04111_pi_co_t1.png,True,True,512,512,512,512,True,False,5382,262144,0.02053070068359375,0,255,15,cff9504f8d496036ddbfbfeafe078d13f77c1b0931d009bd85ddd47c7038d09c,f4e6628edaa8e5026ac77dd5a87a0abfb46ed248896f3dd9b8166877aa2820c9,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04112picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04112_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04112_pi_co_t1.png,True,True,512,512,512,512,True,False,5600,262144,0.0213623046875,0,255,15,04c801927f76ea1db923da5c311315c9c48d672da9355db5d30ffc05b8801b14,6fe8580a95edbeab5dd51f3f221c8cc532420d504bd728e6b41c04a34ed4ee84,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04113picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04113_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04113_pi_co_t1.png,True,True,256,256,256,256,True,False,485,65536,0.0074005126953125,0,255,14,c05e778cda95f1aeeb1c6768862f59bfa76a4e53fa66bcd87735c6d99af1a38b,a1bb9bdfc85ca7b92a164f9d2f914d2de63548b902417d1060347d63bc705818,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04114picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04114_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04114_pi_co_t1.png,True,True,256,256,256,256,True,False,508,65536,0.00775146484375,0,255,12,d475af6f922f35665a02ef8b0a272eca7561db5df1f2384d28b025d1973e1f9e,487ace71fe83454e3d6324a64d1c95044e0fe776ec53732ddca7c7c113f1394b,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04115picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04115_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04115_pi_co_t1.png,True,True,512,512,512,512,True,False,3296,262144,0.0125732421875,0,255,15,5dbee04103ba69298735a82da51b30cb96449035c54592e8b0e36b77cd64d3cc,31a38caf7ca8ed6df82946236cb8ae064adfd5bb2c15c639c334e8b7036cc597,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04116picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04116_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04116_pi_co_t1.png,True,True,256,256,256,256,True,False,547,65536,0.0083465576171875,0,255,12,eaea1fd087d0fa735ee3dd676adffc6577fb15427445c7ac53bd3f8dc8eca04d,66ba1439852a3120c7f0ec0d0cc6304dd1fa3a64d154d3c64eb1519ad9e3c436,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04117picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04117_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04117_pi_co_t1.png,True,True,256,256,256,256,True,False,518,65536,0.007904052734375,0,255,14,68d38ce323605033ba3fc6597cd59016e4d53ccee2f6e7b6dc06767abc0ada52,813a14a0abee459df6b6ce75accb2b35af4d877627cf068aa65875fff61c36b7,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04118picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04118_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04118_pi_co_t1.png,True,True,256,256,256,256,True,False,457,65536,0.0069732666015625,0,255,11,5d14603478e75cabc7636f972a4d84e7f7066e1957e993ba83615b15668c0e4d,9dc7209e7ba2816af0ceb97bed68022f8f34863aa5df8a0db77da4c1f5b2f434,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04119picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04119_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04119_pi_co_t1.png,True,True,512,512,512,512,True,False,3799,262144,0.014492034912109375,0,255,16,decd1d966e19fd5ba7cd8e11ea343212102f9a63e8a608a63d58ca0ac078db60,5ccc0814f6aa1644bb236cd9a573c02c9c147c098291f4cfce321163eaf34a87,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04120picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04120_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04120_pi_co_t1.png,True,True,512,512,512,512,True,False,5823,262144,0.022212982177734375,0,255,16,5365a851fc1ee55019434142312aa3e8157e00ea8e6d81f06b0f433c6970cba7,6be51d54e3249a7fa451feb19b41becd6d569981a51beb33e53fbeefc0e262ac,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04121picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04121_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04121_pi_co_t1.png,True,True,512,512,512,512,True,False,5990,262144,0.02285003662109375,0,255,16,ec2a14871455b127246e7d0ff50667408624486dbbd73870381b28556e76b1a5,a6f0aa0f132388ec8c49f65033fd6ae7fae16ba0e614ac6fce6f347fde498ad0,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04122picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04122_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04122_pi_co_t1.png,True,True,512,512,512,512,True,False,5395,262144,0.020580291748046875,0,255,15,b2cb2d85ac9a7812c0accadd910ca71740fb24e2a85da482c3237b2448456021,01f0f2df4b300aac3b3bd1cd959397ccad271e6e6d14d3b47508a1137be87a54,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04123picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04123_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04123_pi_co_t1.png,True,True,512,512,512,512,True,False,3791,262144,0.014461517333984375,0,255,15,23703e283ae0fb06613fe7e3c8977a535ff2f3d046e8f9623b4c2d6f703d54ce,f734e1601a7c431cd9c289578fa7d46bf5fd1ca71906f142d8fe0a2b12bb32c1,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04124picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04124_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04124_pi_co_t1.png,True,True,512,512,512,512,True,False,3580,262144,0.0136566162109375,0,255,15,3bd54ab8a4eadad26fe4450b81b5e875dcb92bfcb039a1644c85c8d4ab63a7b3,350e241904f526038dd89ad1a05241b6fdcacdfb61872a6975ace9d2c5bff0d6,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04125picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04125_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04125_pi_co_t1.png,True,True,512,512,512,512,True,False,5530,262144,0.02109527587890625,0,255,15,670cf710521bcdd224c3c569aba35f5cecc60c661f498d267dad4e5fdf113ac3,7f1cdf116e9d125fc453e7f8de857bda111066f14930ae0ba473058ab8870566,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04126picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04126_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04126_pi_co_t1.png,True,True,512,512,512,512,True,False,3911,262144,0.014919281005859375,0,255,16,788f2c670fc18ee25858b0ca87df641e2d17cea6702a9b2272002b99409ee345,1dd59c1d25ceb8df68e3a511f892a6582a706d2d12565d01a76898a9a010c871,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04127picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04127_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04127_pi_co_t1.png,True,True,512,512,512,512,True,False,5065,262144,0.019321441650390625,0,255,16,c1af54f2f9bdee2d2ecce4de81e56045b46c2bb70988dee44a73c4ea6331c846,86e96eec2ddd9aa6e7b3997fd550ffcb06f49e4d0c0a695e6421a937affe6563,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04128picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04128_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04128_pi_co_t1.png,True,True,512,512,512,512,True,False,2575,262144,0.009822845458984375,0,255,16,39783400c275dac344db2bf56cb38f44dbbcf8e1d55978bb9a02924f56e508cf,61a2603ccecd71effb1c4a0788fb2eae4609cc1a915748d6d9df6c3dc7c190d5,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04129picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04129_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04129_pi_co_t1.png,True,True,512,512,512,512,True,False,3462,262144,0.01320648193359375,0,255,16,c8ed3822ad13236d7b3687c9fd1d99a58cbb138dd897b9912bd445bf5c0cc65a,8625d25f110ccc86faac4dfbd7d566af4520c3b4e18cb8fe3288c4085597bc76,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04130picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04130_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04130_pi_co_t1.png,True,True,512,512,512,512,True,False,4402,262144,0.01679229736328125,0,255,16,9bfe5dc231cac23932a04fa6d44d84d7ac74ae1a8bcb064dc2ee367710ff89f5,651d7c672f5956a178bb31433bbecbc8a15cf8e5bc4707a504fe58573f4b7006,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04131picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04131_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04131_pi_co_t1.png,True,True,512,512,512,512,True,False,2138,262144,0.00815582275390625,0,255,15,f8df03b7caf49fdeec2121098b04cfc78dd8b46b8b4a4e03d8edcbe829d28d9f,17bffe13dae579ce17cc0b11b3c352e78c2575b249fb20eaffc1ec8d75efcadb,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04132picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04132_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04132_pi_co_t1.png,True,True,512,512,512,512,True,False,2298,262144,0.00876617431640625,0,255,15,a515eb4a3a7280bac413978c9211ccef641587d1c328a9bf6422be1f6639f13b,10a8e73141ce65bfd7c67cb080688377b4fea0b46ad8b1c1f25d7cc3c3566665,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04133picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04133_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04133_pi_co_t1.png,True,True,512,512,512,512,True,False,3572,262144,0.0136260986328125,0,255,15,7aec92ccd62386da2ef724e12486ce23443737754717b8e7e564080a58a6e17a,670f5662f12d86c383af4fa4fc4643a3025360dbd735a9a9d56ce134a6b86ca0,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04134picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04134_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04134_pi_co_t1.png,True,True,512,512,512,512,True,False,2314,262144,0.00882720947265625,0,255,15,8da6ae1dd833f108fff62fcddc4033fbaaf340ebf4a3b781d3d990242e152da6,3de9ed358b89de01d5940d1bb9aade96185a2d33c7c0f0853a61a43df95cff6a,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04135picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04135_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04135_pi_co_t1.png,True,True,512,512,512,512,True,False,921,262144,0.003513336181640625,0,255,15,7480a84d68678480135e2535f60dd64f440636de99681f5852c7f4ee10b91a82,5340cec8df09b45fca3c98d8e18e0b9108f3f4616ded11ec91e4922dd33030af,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04136picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04136_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04136_pi_co_t1.png,True,True,512,512,512,512,True,False,991,262144,0.003780364990234375,0,255,14,6ef46426f641b1feb53d9648e37c41276be1d4c9359e061d809e28c2f42d5ac7,43adfe71703a162034ceb5938b436c15e21ee1f40beb973fcdbca4ce0646ba1f,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04137picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04137_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04137_pi_co_t1.png,True,True,512,512,512,512,True,False,2657,262144,0.010135650634765625,0,255,15,904443faf3e2497456d640dac17ee07d2a8b5a86994b9585d4b2ae495a77a55f,20963406c282da6b5c5fd2ab056b224e365196cc35b713b91e1ceb64da361cc2,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04138picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04138_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04138_pi_co_t1.png,True,True,512,512,512,512,True,False,1113,262144,0.004245758056640625,0,255,14,85dcc55ce7154e7d2dfae90fc92cfa21cbb1786fd10c6e320870d2f255a1fa48,10ce41a5dd882babd4a56e007113afdf48086b05dc8a9808e6db938b0bf14173,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04139picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04139_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04139_pi_co_t1.png,True,True,512,512,512,512,True,False,2579,262144,0.009838104248046875,0,255,14,9eac490c178c7d3bf571c70f7539297ba72c77134a435d5416dd26d81dbec50f,85264100a466aa9cac7f3e20a5726d53da6d1efbe8f0ca486b3242cae7a81e4e,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04140picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04140_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04140_pi_co_t1.png,True,True,512,512,512,512,True,False,7283,262144,0.027782440185546875,0,255,16,ac99800ef216379ddc83e6a707047e311f92c2f5b155cc7c3dbac269720582f3,ef1ab0f34e29b1946e11193e9ebe2d1c7f4ce278c12606cf978c1cff9b219972,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04141picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04141_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04141_pi_co_t1.png,True,True,512,512,512,512,True,False,2105,262144,0.008029937744140625,0,255,14,3e970de0a5eb345d460395176dd4524185ea19d9a6ae39beaad1aac7f3574137,db12b96c9f55b94ecefd4b52661bce4c1ac720b34b93a5ce60db513763b90162,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04142picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04142_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04142_pi_co_t1.png,True,True,512,512,512,512,True,False,2001,262144,0.007633209228515625,0,255,15,bdbe95f9ec6b7a87890ac7d288932d2f4fb7c522bb876009ec57023a8a36510b,33f4b8e625685ac0e8eca63ea156d22ccb0e50c03b144b7dfc844ec7c407841a,,coronal,coronal,coronal,coronal,brisc_filename_token,True
train,brisc2025train04143picot1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_04143_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_04143_pi_co_t1.png,True,True,512,512,512,512,True,False,2233,262144,0.008518218994140625,0,255,16,5c8bde4f66583b4bf64f55e6c9b86d66a709371f66c824d3302ea05c7a51ed14,dab6a50c829b9a1e4d86f3d7bb8331c4ef2810899bca6a859c10795a16e1f9d2,,coronal,coronal,coronal,coronal,brisc_filename_token,True
