selection_id,dataset_index,path,mask_path,class_name,plane,true_idx,phase9_pred_idx,phase9_pred_class,phase9_correct,phase9_confidence,forward_pred_idx,forward_pred_matches_phase9,target_score,xai_dice,xai_iou,pointing_game,tumor_saliency_fraction,cam_area_ratio,degenerate_cam,cam_max,cam_mean,expert_tumor_area_ratio
123,383,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00384_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00384_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,9.28349781036377,0.8714198659354052,0.7721382289416847,1.0,0.3583179120605467,0.0132293701171875,False,1.0,0.022168990224599838,0.011810302734375
124,515,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00516_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00516_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,9.903470039367676,0.4746518105849582,0.3111760409057706,1.0,0.4528410436593455,0.0103759765625,False,1.0,0.016124969348311424,0.0170135498046875
125,192,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00193_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00193_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,11.89702033996582,0.08491281273692192,0.04433887569279493,0.0,0.3454629905166953,0.0141143798828125,False,1.0,0.025770153850317,0.1066436767578125
126,531,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00532_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00532_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,9.568750381469727,0.3436730674544559,0.2074910820451843,0.0,0.43086743291685614,0.0103759765625,False,1.0,0.016124967485666275,0.0206146240234375
127,821,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00822_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00822_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,9.612058639526367,0.26976744186046514,0.15591397849462366,0.0,0.08723573602136282,0.05108642578125,False,1.0,0.07872267067432404,0.007965087890625
128,898,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00899_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00899_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,9.390161514282227,0.34835113794705064,0.2109111361079865,0.0,0.0664596508004905,0.0269622802734375,False,1.0,0.06124890595674515,0.005889892578125
129,160,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00161_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00161_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,10.99281120300293,0.583963691376702,0.41239316239316237,1.0,0.45004510491214045,0.039886474609375,False,1.0,0.04986003041267395,0.040802001953125
130,305,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00306_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00306_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,10.650031089782715,0.7828933474128827,0.6432413673433975,1.0,0.6901577726645411,0.062774658203125,False,1.0,0.07665702700614929,0.08172607421875
131,932,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00933_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00933_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,9.43750286102295,0.38348362600854297,0.2372284204345273,1.0,0.0911698557151199,0.0259857177734375,False,1.0,0.051845356822013855,0.00616455078125
132,892,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00893_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00893_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,10.700492858886719,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0172271728515625
133,246,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00247_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00247_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,12.815851211547852,0.8083273510409189,0.6783132530120481,1.0,0.42938633899439704,0.0214691162109375,False,1.0,0.03163552284240723,0.0210418701171875
134,935,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00936_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00936_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,8.194233894348145,0.20673076923076922,0.11528150134048257,0.0,0.03587172620950227,0.02264404296875,False,1.0,0.04518561810255051,0.00274658203125
135,0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00001_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00001_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,12.690037727355957,0.0,0.0,0.0,0.01036822159639572,0.0162353515625,False,1.0,0.024740319699048996,0.005584716796875
136,387,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00388_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00388_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,9.899589538574219,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.019500732421875
137,871,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00872_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00872_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,10.454521179199219,0.12990353697749196,0.06946354883081156,0.0,0.14043102679956931,0.0281524658203125,False,1.0,0.04962683096528053,0.0193023681640625
138,739,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00740_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00740_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,9.987958908081055,0.4314013206162876,0.27502338634237605,0.0,0.12068957145510943,0.0260467529296875,False,1.0,0.07090169191360474,0.0155487060546875
139,489,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00490_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00490_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,10.032624244689941,0.664218958611482,0.49725137431284355,1.0,0.6051405896308901,0.0156097412109375,False,1.0,0.024907952174544334,0.0301055908203125
140,823,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00824_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00824_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,8.871796607971191,0.24400204185809085,0.13895348837209304,0.0,0.09447053239172054,0.052490234375,False,1.0,0.06941990554332733,0.007293701171875
141,553,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00554_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00554_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,11.161169052124023,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.039886474609375
142,434,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00435_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00435_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,8.929890632629395,0.6402266288951841,0.4708333333333333,1.0,0.2729297438966846,0.012481689453125,False,1.0,0.020961515605449677,0.009063720703125
143,870,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00871_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00871_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,10.36066722869873,0.6359918200408998,0.4662668665667166,0.0,0.38509594129680463,0.0321502685546875,False,1.0,0.04231523722410202,0.0275421142578125
144,959,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00960_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00960_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,8.750133514404297,0.25557809330628806,0.14651162790697675,0.0,0.05544533873425536,0.0262451171875,False,1.0,0.04996923357248306,0.00384521484375
145,163,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00164_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00164_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,11.311954498291016,0.6592689295039165,0.4917234664070107,1.0,0.4968569005741245,0.024078369140625,False,1.0,0.04637105390429497,0.046051025390625
146,461,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00462_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00462_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,10.46882152557373,0.6518673282841473,0.4835335141418055,1.0,0.6270019003714769,0.020721435546875,False,1.0,0.03124549426138401,0.0377044677734375
147,812,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00813_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00813_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,0.9995,2,True,7.119742393493652,0.40901360544217685,0.2570817744521646,0.0,0.13268694096252903,0.0285491943359375,False,1.0,0.0438503660261631,0.0073394775390625
148,55,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00056_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00056_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,10.748687744140625,0.6170678336980306,0.4462025316455696,1.0,0.21091600210730166,0.013946533203125,False,1.0,0.022944185882806778,0.0069732666015625
149,495,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00496_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00496_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,8.35810375213623,0.4640810929925077,0.30215208034433283,0.0,0.2944808602396945,0.04302978515625,False,1.0,0.050241053104400635,0.026214599609375
150,752,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00753_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00753_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,9.493216514587402,0.21681759379042692,0.1215902495647127,0.0,0.06932609872940519,0.052581787109375,False,1.0,0.08368585258722305,0.0063934326171875
