model,path,plane,true_idx,pred_idx,correct,confidence,brier
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00531_me_sa_t1.jpg,sagittal,1,1,True,0.99999547,3.293680242534502e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00532_me_sa_t1.jpg,sagittal,1,1,True,0.99998844,2.413324262890479e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00533_me_sa_t1.jpg,sagittal,1,1,True,0.9964155,2.553814707898157e-05
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00534_me_sa_t1.jpg,sagittal,1,1,True,0.99928766,9.933849368627645e-07
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00535_me_sa_t1.jpg,sagittal,1,1,True,0.99990475,1.7622305245264304e-08
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00536_me_sa_t1.jpg,sagittal,1,1,True,0.9999862,3.566481838890856e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00537_me_sa_t1.jpg,sagittal,1,1,True,0.9999968,1.474235454215396e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00538_me_sa_t1.jpg,sagittal,1,1,True,0.99999774,7.802588874574759e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00539_me_sa_t1.jpg,sagittal,1,1,True,0.9999666,2.178909050739051e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00540_me_sa_t1.jpg,sagittal,1,1,True,0.9999838,4.370421477454706e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00541_me_sa_t1.jpg,sagittal,1,1,True,0.9817832,0.0006628720413950545
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00542_me_sa_t1.jpg,sagittal,1,1,True,0.99990714,1.3600431760574515e-08
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00543_me_sa_t1.jpg,sagittal,1,1,True,0.99999154,1.3863035189617882e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00544_me_sa_t1.jpg,sagittal,1,1,True,0.9996511,2.3724734143462348e-07
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00545_me_sa_t1.jpg,sagittal,1,1,True,0.99997413,1.1616848790372384e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00546_me_sa_t1.jpg,sagittal,1,1,True,0.999992,1.23772655577586e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00547_me_sa_t1.jpg,sagittal,1,1,True,0.9999418,6.733319482940608e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00548_me_sa_t1.jpg,sagittal,1,1,True,0.99997735,9.576966906691462e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00549_me_sa_t1.jpg,sagittal,1,1,True,0.9999926,9.84165006484733e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00550_me_sa_t1.jpg,sagittal,1,1,True,0.99965453,2.3428069539393415e-07
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00551_me_sa_t1.jpg,sagittal,1,1,True,0.9999839,4.3910611032177443e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00552_me_sa_t1.jpg,sagittal,1,2,False,0.99865353,1.9946320587447879
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00553_me_sa_t1.jpg,sagittal,1,1,True,0.99997723,9.221104462722361e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00554_me_sa_t1.jpg,sagittal,1,1,True,0.99999833,4.189253689684576e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00555_me_sa_t1.jpg,sagittal,1,1,True,0.99990594,1.6823823192176353e-08
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00556_me_sa_t1.jpg,sagittal,1,1,True,0.9999889,1.893999984883157e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00557_me_sa_t1.jpg,sagittal,1,1,True,0.9999708,1.636621948797471e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00558_me_sa_t1.jpg,sagittal,1,1,True,0.9955472,3.649283257370254e-05
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00559_me_sa_t1.jpg,sagittal,1,1,True,0.99997306,1.3305935970153553e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00560_me_sa_t1.jpg,sagittal,1,1,True,0.99999475,5.1122103840199317e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00561_no_ax_t1.jpg,axial,3,3,True,0.9999944,4.840726974666115e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00562_no_ax_t1.jpg,axial,3,3,True,0.99997663,8.296175338105511e-10
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00563_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.891476885437491e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00564_no_ax_t1.jpg,axial,3,3,True,0.9999988,2.1638780231263345e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00565_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.4143078062380026e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00566_no_ax_t1.jpg,axial,3,3,True,0.99999917,1.0211735220850391e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00567_no_ax_t1.jpg,axial,3,3,True,0.9999993,7.858079814690697e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00568_no_ax_t1.jpg,axial,3,3,True,0.9999988,2.1819766031760226e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00569_no_ax_t1.jpg,axial,3,3,True,0.9999995,3.800634606682078e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00570_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.761053629078788e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00571_no_ax_t1.jpg,axial,3,3,True,0.9999993,6.998849316732889e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00572_no_ax_t1.jpg,axial,3,3,True,0.99999726,1.444921855690062e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00573_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.191195079033978e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00574_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.49933228772529e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00575_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.3978119804201003e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00576_no_ax_t1.jpg,axial,3,3,True,0.99999917,1.0891344605748625e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00577_no_ax_t1.jpg,axial,3,3,True,0.9999995,3.590543440739219e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00578_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.363869756305277e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00579_no_ax_t1.jpg,axial,3,3,True,0.9999994,6.421416960373873e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00580_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.914641469215694e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00581_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.74378957909455e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00582_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.966269156740995e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00583_no_ax_t1.jpg,axial,3,3,True,0.9999988,2.4794781687950315e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00584_no_ax_t1.jpg,axial,3,3,True,0.9999993,8.124966919459311e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00585_no_ax_t1.jpg,axial,3,3,True,0.9999995,4.3334861466707096e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00586_no_ax_t1.jpg,axial,3,3,True,0.9999926,9.729958385289496e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00587_no_ax_t1.jpg,axial,3,3,True,0.9999987,3.0963508088961905e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00588_no_ax_t1.jpg,axial,3,3,True,0.9996245,2.7407888287258316e-07
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00589_no_ax_t1.jpg,axial,3,3,True,0.9968459,1.855871556954213e-05
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00590_no_ax_t1.jpg,axial,3,3,True,0.99999905,1.6087017518709008e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00591_no_ax_t1.jpg,axial,3,3,True,0.99999976,1.0285274182876456e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00592_no_ax_t1.jpg,axial,3,3,True,0.99999917,1.1547312946670246e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00593_no_ax_t1.jpg,axial,3,3,True,0.9999987,2.9350335292975368e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00594_no_ax_t1.jpg,axial,3,3,True,0.99999845,4.1471569087297315e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00595_no_ax_t1.jpg,axial,3,3,True,0.9999958,2.772512855346707e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00596_no_ax_t1.jpg,axial,3,3,True,0.99999845,4.4836467406839506e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00597_no_ax_t1.jpg,axial,3,3,True,0.9999993,8.484667174087275e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00598_no_ax_t1.jpg,axial,3,3,True,0.9999963,2.0665496587501026e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00599_no_ax_t1.jpg,axial,3,3,True,0.9999993,8.531441324717447e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00600_no_ax_t1.jpg,axial,3,3,True,0.99999785,8.563587630393376e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00601_no_ax_t1.jpg,axial,3,3,True,0.99999714,1.3286884337635255e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00602_no_ax_t1.jpg,axial,3,3,True,0.9999964,2.2190913751644185e-11
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00603_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.210226912320158e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00604_no_ax_t1.jpg,axial,3,3,True,0.999119,1.3495209388136225e-06
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00605_no_ax_t1.jpg,axial,3,3,True,0.9999987,2.84239806199414e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00606_no_ax_t1.jpg,axial,3,3,True,0.99993944,5.5807669152062306e-09
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00607_no_ax_t1.jpg,axial,3,3,True,0.9999994,6.469453716896906e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00608_no_ax_t1.jpg,axial,3,3,True,0.99999976,9.581703603513828e-14
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00609_no_ax_t1.jpg,axial,3,3,True,0.9999981,5.711693422729696e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00610_no_ax_t1.jpg,axial,3,3,True,0.9999994,5.852593573996778e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00611_no_ax_t1.jpg,axial,3,3,True,0.99999785,7.008800954728651e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00612_no_ax_t1.jpg,axial,3,3,True,0.99999905,1.5796868204340362e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00613_no_co_t1.jpg,coronal,3,3,True,0.9999993,8.911758843279876e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00614_no_co_t1.jpg,coronal,3,3,True,0.9999987,3.0156014134963485e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00615_no_co_t1.jpg,coronal,3,3,True,0.9999993,8.10294632801283e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00616_no_co_t1.jpg,coronal,3,3,True,0.9999989,2.014299249542864e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00617_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.618451547113622e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00618_no_co_t1.jpg,coronal,3,3,True,0.9999993,7.91699847907554e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00619_no_co_t1.jpg,coronal,3,3,True,0.9999994,6.281533265545688e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00620_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.592663690376132e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00621_no_co_t1.jpg,coronal,3,3,True,0.9999995,3.9667392493216443e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00622_no_co_t1.jpg,coronal,3,3,True,0.99999917,9.817333292322034e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00623_no_co_t1.jpg,coronal,3,3,True,0.99999917,1.0765238218594278e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00624_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.55173254180343e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00625_no_co_t1.jpg,coronal,3,3,True,0.9999989,1.7732817642192726e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00626_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.12925261517835e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00627_no_co_t1.jpg,coronal,3,3,True,0.99999917,9.693784719581239e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00628_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.277050895896664e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00629_no_co_t1.jpg,coronal,3,3,True,0.9999993,7.677174004142181e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00630_no_co_t1.jpg,coronal,3,3,True,0.99999917,1.10159199113767e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00631_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.369547704066429e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00632_no_co_t1.jpg,coronal,3,3,True,0.9999993,7.69018455777136e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00633_no_co_t1.jpg,coronal,3,3,True,0.9998833,2.6724095536244885e-08
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00634_no_co_t1.jpg,coronal,3,3,True,0.9999989,1.7332558304848059e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00635_no_co_t1.jpg,coronal,3,3,True,0.9999993,7.366985495456002e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00636_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.625074604572282e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00637_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.58010822681917e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00638_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.850858129068108e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00639_no_co_t1.jpg,coronal,3,3,True,0.9999995,4.397597779561558e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00640_no_co_t1.jpg,coronal,3,3,True,0.9999987,2.6581142376128103e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00641_no_co_t1.jpg,coronal,3,3,True,0.9999988,2.2293441524524583e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00642_no_co_t1.jpg,coronal,3,3,True,0.99999905,1.4321839279462949e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00643_no_co_t1.jpg,coronal,3,3,True,0.99999917,9.83134401815553e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00644_no_co_t1.jpg,coronal,3,3,True,0.9999987,2.48414593898836e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00645_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.731576507954283e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00646_no_co_t1.jpg,coronal,3,3,True,0.9999995,3.5642447293967153e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00647_no_co_t1.jpg,coronal,3,3,True,0.9999989,1.6994644861405352e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00648_no_co_t1.jpg,coronal,3,3,True,0.99999964,2.2856104478933395e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00649_no_co_t1.jpg,coronal,3,3,True,0.9999993,7.453192082913463e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00650_no_co_t1.jpg,coronal,3,3,True,0.99999964,2.1328401264209722e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00651_no_co_t1.jpg,coronal,3,3,True,0.9999993,6.983150746944464e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00652_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.317427634261956e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00653_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.228624517895206e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00654_no_co_t1.jpg,coronal,3,3,True,0.99999917,9.814495886080755e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00655_no_co_t1.jpg,coronal,3,3,True,0.9999995,3.584143523980818e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00656_no_co_t1.jpg,coronal,3,3,True,0.9999989,2.199317835457386e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00657_no_co_t1.jpg,coronal,3,3,True,0.9999994,5.257724161386546e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00658_no_co_t1.jpg,coronal,3,3,True,0.99999917,1.2582850740415225e-12
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00659_no_co_t1.jpg,coronal,3,3,True,0.9999993,8.329855906824485e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00660_no_co_t1.jpg,coronal,3,3,True,0.9999993,8.329855906824485e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00661_no_sa_t1.jpg,sagittal,3,3,True,0.9999994,6.336316335861319e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00662_no_sa_t1.jpg,sagittal,3,3,True,0.99999964,2.1383428303551025e-13
ConvNeXt-Tiny,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00663_no_sa_t1.jpg,sagittal,3,3,True,0.99999964,2.405204774914229e-13
